"id","group_id","code","name","barcode","created_at","updated_at"
"429","13",NULL,"FRESCO CAPPUCCINO SCT 25 G","8991002109377","2022-08-03 14:17:40","2022-08-03 14:17:40"
"430","13",NULL,"NUTRISARI ANGGUR SCT 11 G","749921010445","2022-08-03 14:17:40","2022-08-03 14:17:40"
"431","13",NULL,"NUTRISARI LYCHEE TEA SCT 11 G","749921010803","2022-08-03 14:17:40","2022-08-03 14:17:40"
"432","13",NULL,"NUTRISARI NANAS SCT 11 G","749921011312","2022-08-03 14:17:40","2022-08-03 14:17:40"
"433","13",NULL,"NUTRISARI SWEET MANGO SCT 11 G","749921010162","2022-08-03 14:17:40","2022-08-03 14:17:40"
"434","13",NULL,"NUTRISARI MADU LEMON SCT 11 G","749921011107","2022-08-03 14:17:40","2022-08-03 14:17:40"
"435","13",NULL,"NUTRISARI JERUK NIPIS JAHE SCT 11 G","749921011404","2022-08-03 14:17:40","2022-08-03 14:17:40"
"436","8",NULL,"AMANDA MARGARIN 200 G","8992628605151","2022-08-03 14:17:40","2022-08-03 14:17:40"
"437","3",NULL,"BIORE UV AQUA SPF 50 15 G","8992727007399","2022-08-03 14:17:40","2022-08-03 14:17:40"
"438","3",NULL,"VIVA EYE BROW PENCIL HITAM","8992796157308","2022-08-03 14:17:40","2022-08-03 14:17:40"
"439","3",NULL,"VIVA EYE BROW PENCIL COKLAT","8992796157315","2022-08-03 14:17:40","2022-08-03 14:17:40"
"440","3",NULL,"PEACH EYE BROW BLACK","8994065001626","2022-08-03 14:17:40","2022-08-03 14:17:40"
"441","3",NULL,"SARI AYU PENSIL ALIS COKLAT","8990090003772","2022-08-03 14:17:40","2022-08-03 14:17:40"
"442","3",NULL,"LOMIRA EYE BROW PENCIL BLACK&BROWN","6970067230099","2022-08-03 14:17:40","2022-08-03 14:17:40"
"443","3",NULL,"PEACH EYE LINER 2 IN 1 BLACK","8994065001718","2022-08-03 14:17:40","2022-08-03 14:17:40"
"444","3",NULL,"PURBASARI LIPSTIK COLOR MATTE 2,6 G NO 85","8999225782094","2022-08-03 14:17:40","2022-08-03 14:17:40"
"445","3",NULL,"PURBASARI LIPSTIK COLOR MATTE 2,6 G NO 83","8999225782070","2022-08-03 14:17:40","2022-08-03 14:17:40"
"446","3",NULL,"IMPLORA LIP CREAM 01","1212040001001","2022-08-03 14:17:40","2022-08-03 14:17:42"
"447","3",NULL,"AKANO LIP CREAM MATTE NO 05","8997206363102","2022-08-03 14:17:40","2022-08-03 14:17:40"
"448","3",NULL,"VIENNA BLACK HEAD CHARCOAL 10 ML","8994942007277","2022-08-03 14:17:40","2022-08-03 14:17:40"
"449","3",NULL,"PURBASARI PEMBERSIH BENGKOANG 100 ML","8999225905967","2022-08-03 14:17:40","2022-08-03 14:17:40"
"450","3",NULL,"PURBASARI PENYEGAR BENGKOANG 100 ML","8999225905974","2022-08-03 14:17:40","2022-08-03 14:17:40"
"451","3",NULL,"SARI AYU MOISTURIZER MAWAR 35 ML","8990090120011","2022-08-03 14:17:40","2022-08-03 14:17:40"
"452","3",NULL,"SARI AYU MOISTURIZER JERUK 35 ML","8990090120271","2022-08-03 14:17:40","2022-08-03 14:17:40"
"453","3",NULL,"PURBASARI ALAS BEDAK NATURAL 35 ML","8999225905677","2022-08-03 14:17:40","2022-08-03 14:17:40"
"454","3",NULL,"PURBASARI PELEMBAB 35 ML","8999225905585","2022-08-03 14:17:40","2022-08-03 14:17:40"
"455","3",NULL,"VIVA PELEMBAB 30 ML","8992796011808","2022-08-03 14:17:40","2022-08-03 14:17:40"
"456","3",NULL,"SKIVA BEDAK 4A KUNING LANGSAT 20 G","18121203895","2022-08-03 14:17:40","2022-08-03 14:17:40"
"457","3",NULL,"PURBASARI MATTE POWDER HONEY BEIGE 12 G","8999225908647","2022-08-03 14:17:40","2022-08-03 14:17:40"
"458","3",NULL,"PURBASARI MATTE POWDER NATURAL 12 G","8999225908630","2022-08-03 14:17:40","2022-08-03 14:17:40"
"459","3",NULL,"PURBASARI MATTE POWDER CREAM 12 G","8999225909019","2022-08-03 14:17:40","2022-08-03 14:17:40"
"460","3",NULL,"MARCKS BEDAK POWDER PUTIH 40 G","8995026801026","2022-08-03 14:17:40","2022-08-03 14:17:40"
"461","3",NULL,"HERBORIST FACE TONIC ROSE 100 ML","8997016378365","2022-08-03 14:17:40","2022-08-03 14:17:40"
"462","3",NULL,"GARNIER MICELLAR OIL INFUSED 50 ML","6902395717881","2022-08-03 14:17:40","2022-08-03 14:17:40"
"463","3",NULL,"VASELINE REPAIRING JELLY 50 ML","8999999502942","2022-08-03 14:17:40","2022-08-03 14:17:40"
"464","3",NULL,"XL PROFESSIONNEL REVITALIZING HAIR SERUM 10 ML","8995026302936","2022-08-03 14:17:40","2022-08-03 14:17:40"
"465","3",NULL,"XL PROFESSIONNEL INVIGORATING HAIR SERUM 10 ML","8995026302929","2022-08-03 14:17:41","2022-08-03 14:17:41"
"466","3",NULL,"VIVA CHIC LIPS ALOE SECRET 4,2 G","8992796250047","2022-08-03 14:17:41","2022-08-03 14:17:41"
"467","3",NULL,"EMINA BRIGHT STUFF FACE SERUM 7,5 ML","8993137713733","2022-08-03 14:17:41","2022-08-03 14:17:41"
"468","3",NULL,"GARNIER LIGHTENING COMPLETE SERUM VITAMIN C 7,5 ML","8994993010004","2022-08-03 14:17:41","2022-08-03 14:17:42"
"469","3",NULL,"GARNIER SERUM SAKURA WHITE HYALURON 7,5 ML","8994993011575","2022-08-03 14:17:41","2022-08-03 14:17:41"
"470","3",NULL,"CLEANFACE INTENSE SERUM ALOE VERA 20 ML","8999225910459","2022-08-03 14:17:41","2022-08-03 14:17:41"
"471","3",NULL,"CLEANFACE WHITENING SERUM ALOE LEMON 20 ML","8999225910442","2022-08-03 14:17:41","2022-08-03 14:17:41"
"472","3",NULL,"CLEANFACE ACNE CARE SERUM ALOE VERA 20 ML","8999225910435","2022-08-03 14:17:41","2022-08-03 14:17:41"
"473","3",NULL,"CLEANFACE MICELLAR WATER 3 IN 1","8999225908685","2022-08-03 14:17:41","2022-08-03 14:17:41"
"474","3",NULL,"NUFACE ACNE PRONE CARE SERUM 20 ML","8997226224766","2022-08-03 14:17:41","2022-08-03 14:17:41"
"475","3",NULL,"WARDAH CRYSTAL SECRET DARK SPOT AND BRIGTENING SERUM 20ML","8993137692311","2022-08-03 14:17:41","2022-08-03 14:17:41"
"476","3",NULL,"AZALEA ROSE WATER 75 ML","8992928063293","2022-08-03 14:17:41","2022-08-03 14:17:41"
"477","3",NULL,"VIVA FACE TONIC ASTRINGENT CUCUMBER 100 ML","8992796011402","2022-08-03 14:17:41","2022-08-03 14:17:41"
"478","3",NULL,"VIVA FACE TONIC GREEN TEA 100 ML","8992796011358","2022-08-03 14:17:41","2022-08-03 14:17:41"
"479","3",NULL,"VIVA FACE TONIC BENGKUANG 100 ML","8992796011341","2022-08-03 14:17:41","2022-08-03 14:17:41"
"480","3",NULL,"VIVA FACE TONIC SPIRULINA100 ML","8992796011365","2022-08-03 14:17:41","2022-08-03 14:17:41"
"481","3",NULL,"VIVA MILK CLEANSER BENGKUANG 100 ML","8992796011136","2022-08-03 14:17:41","2022-08-03 14:17:41"
"482","3",NULL,"VIVA MILK CLEANSER CUCUMBER 100 ML","8992796011204","2022-08-03 14:17:41","2022-08-03 14:17:41"
"483","3",NULL,"VIVA MILK CLEANSER SPIRULINA 100 ML","8992796011150","2022-08-03 14:17:41","2022-08-03 14:17:41"
"484","3",NULL,"VIVA MILK CLEANSER GREEN TEA 100 ML","8992796011143","2022-08-03 14:17:41","2022-08-03 14:17:41"
"485","3",NULL,"PURBASARI SABUN SIRIH ENERGIC ORCHID 60 ML","8999225783206","2022-08-03 14:17:41","2022-08-03 14:17:41"
"486","2",NULL,"PURBASARI SABUN SIRIH ROMANTIC 60 ML","8999225783244","2022-08-03 14:17:41","2022-08-03 14:17:41"
"487","2",NULL,"PURBASARI SABUN SIRIH MANJAKANI WHITENING 125 ML","8999225906377","2022-08-03 14:17:41","2022-08-03 14:17:41"
"488","2",NULL,"SUMBER AYU DAUN SIRIH ROSE 90 ML","8992856877177","2022-08-03 14:17:41","2022-08-03 14:17:41"
"489","2",NULL,"SUMBER AYU DAUN SIRIH ORCHID 90 ML","8992856890435","2022-08-03 14:17:41","2022-08-03 14:17:41"
"490","2",NULL,"SUMBER AYU DAUN SIRIH WHITENING FRUITY 90 ML","8992856890404","2022-08-03 14:17:41","2022-08-03 14:17:41"
"491","2",NULL,"RESIK V SABUN SIRIH MAWAR 50 ML","8993417167119","2022-08-03 14:17:41","2022-08-03 14:17:41"
"492","2",NULL,"RESIK V SABUN SIRIH ANGGREK 50 ML","8993417167140","2022-08-03 14:17:41","2022-08-03 14:17:41"
"493","2",NULL,"RESIK V DAUN SIRIH MAWAR 60 ML","8993417162015","2022-08-03 14:17:41","2022-08-03 14:17:41"
"494","2",NULL,"REXONA WOMEN SPIRIT SCT 9 G","8934868015024","2022-08-03 14:17:41","2022-08-03 14:17:41"
"495","2",NULL,"REXONA MEN ICE COOL SCT 9 G","8934868015031","2022-08-03 14:17:41","2022-08-03 14:17:41"
"496","16",NULL,"PHILIPS LED 19 W","8718699640538","2022-08-03 14:17:41","2022-08-03 14:17:41"
"497","16",NULL,"PHILIPS LED 14 W","8718699640491","2022-08-03 14:17:41","2022-08-03 14:17:41"
"498","16",NULL,"PHILIPS LED 10 W","8718696822920","2022-08-03 14:17:41","2022-08-03 14:17:41"
"499","16",NULL,"PHILIPS LED 4 W","8718696822807","2022-08-03 14:17:41","2022-08-03 14:17:41"
"500","16",NULL,"PHILIPS LED 6 W","8718696822845","2022-08-03 14:17:41","2022-08-03 14:17:41"
"501","16",NULL,"PHILIPS LED 12 W","8718696822968","2022-08-03 14:17:41","2022-08-03 14:17:41"
"502","16",NULL,"PHILIPS ESSENTIAL 32 W","8718696767207","2022-08-03 14:17:41","2022-08-03 14:17:41"
"503","16",NULL,"PHILIPS ESSENTIAL 23  W","8718291792031","2022-08-03 14:17:41","2022-08-03 14:17:41"
"504","16",NULL,"PHILIPS ESSENTIAL 14 W","8718291791959","2022-08-03 14:17:41","2022-08-03 14:17:41"
"505","16",NULL,"PHILIPS ESSENTIAL 11 W","8718291791911","2022-08-03 14:17:41","2022-08-03 14:17:41"
"506","16",NULL,"PHILIPS ESSENTIAL 8 W","8718291791874","2022-08-03 14:17:41","2022-08-03 14:17:41"
"507","16",NULL,"PHILIPS ESSENTIAL 5 W","8718291791836","2022-08-03 14:17:41","2022-08-03 14:17:41"
"508","16",NULL,"PHILIPS HELIX TORNADO 55 W","8718699689223","2022-08-03 14:17:41","2022-08-03 14:17:41"
"509","16",NULL,"PHILIPS TORNADO 15 W","8718291206453","2022-08-03 14:17:41","2022-08-03 14:17:41"
"510","16",NULL,"PHILIPS TORNADO 8 W","8718291777199","2022-08-03 14:17:41","2022-08-03 14:17:41"
"511","16",NULL,"PHILIPS TORNADO 27 W","8718696475188","2022-08-03 14:17:41","2022-08-03 14:17:41"
"512","16",NULL,"PHILIPS SITRANG 23 W","8718696453346","2022-08-03 14:17:41","2022-08-03 14:17:41"
"513","16",NULL,"PHILIPS SITRANG 18 W","8718696467732","2022-08-03 14:17:41","2022-08-03 14:17:41"
"514","16",NULL,"LAKU LAMPU 30 W","8866733211050","2022-08-03 14:17:41","2022-08-03 14:17:41"
"515","16",NULL,"LAKU LAMPU 20 W","8866733211043","2022-08-03 14:17:41","2022-08-03 14:17:41"
"516","16",NULL,"LAKU LAMPU 5 W","8866733211012","2022-08-03 14:17:41","2022-08-03 14:17:41"
"517","16",NULL,"OPPLE LAMPU LED 7 W","6958001382707","2022-08-03 14:17:41","2022-08-03 14:17:41"
"518","16",NULL,"VONIC LAMPU 10 W","8990206571102","2022-08-03 14:17:41","2022-08-03 14:17:41"
"519","2",NULL,"BAGUS KAPUR AJAIB 3,5 G","8886020033431","2022-08-03 14:17:41","2022-08-03 14:17:41"
"520","16",NULL,"HANDSOME LEM KOREA","8997016490036","2022-08-03 14:17:41","2022-08-03 14:17:41"
"521","16",NULL,"LAKBAN COKLAT BESAR","899202206","2022-08-03 14:17:41","2022-08-03 14:17:41"
"522","16",NULL,"LAKBAN BENING BESAR","899202207","2022-08-03 14:17:41","2022-08-03 14:17:41"
"523","16",NULL,"LAKBAN HITAM BESAR","899202208","2022-08-03 14:17:41","2022-08-03 14:17:41"
"524","16",NULL,"LEM TEMBAK REFFIL","899202209","2022-08-03 14:17:41","2022-08-03 14:17:41"
"525","16",NULL,"ABC BATRE SEDANG R14C SIZE 1,5 V ISI 2","899202210","2022-08-03 14:17:41","2022-08-03 14:17:41"
"526","16",NULL,"ABC BATRE BESAR KUNING R 20S SIZE 1,5 V ISI 2","899202211","2022-08-03 14:17:41","2022-08-03 14:17:41"
"527","16",NULL,"ABC BATRE SUPER POWER 9 VOLT","899202212","2022-08-03 14:17:41","2022-08-03 14:17:41"
"528","16",NULL,"ABC BATRE SUPER POWER AAA 1,5 V ISI 2","8886022941123","2022-08-03 14:17:41","2022-08-03 14:17:41"
"529","3",NULL,"FRES & NATURAL PARPUM SAKU MIDNIGHT 18 ML","8998866614573","2022-08-03 14:17:41","2022-08-03 14:17:41"
"530","3",NULL,"FRES & NATURAL PARPUM SAKU COTTON DREAMS  18 ML","8998866614566","2022-08-03 14:17:41","2022-08-03 14:17:41"
"531","3",NULL,"BLACK WALET FACIAL SOAP 90 G","8997214430377","2022-08-03 14:17:41","2022-08-03 14:17:41"
"532","4",NULL,"BALSEM LANG 40 G","8993176120011","2022-08-03 14:17:41","2022-08-03 14:17:41"
"533","4",NULL,"BALSEM LANG 20 G","8993176120028","2022-08-03 14:17:41","2022-08-03 14:17:41"
"534","4",NULL,"GELIGA BALSEM 40 G","8993176812015","2022-08-03 14:17:41","2022-08-03 14:17:41"
"535","4",NULL,"GELIGA BALSEM 10 G","8993176812039","2022-08-03 14:17:41","2022-08-03 14:17:41"
"536","4",NULL,"GELIGA MINYAK OTOT 30 ML","8993176120080","2022-08-03 14:17:41","2022-08-03 14:17:41"
"537","4",NULL,"MINYAK GANDAPURA 30 ML","8993176110142","2022-08-03 14:17:41","2022-08-03 14:17:41"
"538","4",NULL,"HOT IN CREAM BTL 120 G","8997021870328","2022-08-03 14:17:41","2022-08-03 14:17:41"
"539","4",NULL,"EUCA INHALANT 1,1 G","8993176816693","2022-08-03 14:17:41","2022-08-03 14:17:41"
"540","4",NULL,"VICKS INHALER 0,5 ML","4902430393126","2022-08-03 14:17:41","2022-08-03 14:17:41"
"541","4",NULL,"IM BOOST VITAMIN C ORANGE 8'S","8998777144527","2022-08-03 14:17:41","2022-08-03 14:17:41"
"542","4",NULL,"KOMIX JAHE SCT 7 ML","8993058300500","2022-08-03 14:17:41","2022-08-03 14:17:41"
"543","4",NULL,"KOMIX HERBAL ORIGINAL SCT 15 ML","8993058305208","2022-08-03 14:17:41","2022-08-03 14:17:41"
"544","4",NULL,"CONTREXYN RASA JERUK 4'S","8999908039101","2022-08-03 14:17:41","2022-08-03 14:17:41"
"545","4",NULL,"PILKITA PEGAL LINU 700 MG","8997013070019","2022-08-03 14:17:41","2022-08-03 14:17:41"
"546","4",NULL,"AUTAN ALL NIGHT 50 ML","8998899400228","2022-08-03 14:17:41","2022-08-03 14:17:41"
"547","4",NULL,"AUTAN CARE & PROTECT 50 ML","8998899004297","2022-08-03 14:17:41","2022-08-03 14:17:41"
"548","4",NULL,"AUTAN FLORAL & PROTECT 50 ML","8998899004211","2022-08-03 14:17:41","2022-08-03 14:17:41"
"549","4",NULL,"VICKS VAPORUB 25 G","4987176008718","2022-08-03 14:17:41","2022-08-03 14:17:41"
"550","3",NULL,"RESIK V MADURA EXTRA WHITENING 90 ML","8993417165221","2022-08-03 14:17:41","2022-08-03 14:17:41"
"551","3",NULL,"FORMULA SG ZAP","8991102023238","2022-08-03 14:17:41","2022-08-03 14:17:41"
"552","3",NULL,"FORMULA SG TRENDY BLING","8991102021685","2022-08-03 14:17:41","2022-08-03 14:17:41"
"553","3",NULL,"FORMULA SG DIAMOND CRYSTAL","8991102021678","2022-08-03 14:17:41","2022-08-03 14:17:41"
"554","3",NULL,"FORMULA SG RIPPLE","8991102022347","2022-08-03 14:17:41","2022-08-03 14:17:41"
"555","3",NULL,"FORMULA SG CURVE","8991102024099","2022-08-03 14:17:41","2022-08-03 14:17:41"
"556","3",NULL,"FORMULA SG ZIGZAG","8991102024150","2022-08-03 14:17:41","2022-08-03 14:17:41"
"557","3",NULL,"FORMULA PG AMANAH 75 G","8991102025942","2022-08-03 14:17:41","2022-08-03 14:17:41"
"558","3",NULL,"LIFEBUOY SHP ANTI DANDRUFF 10ML","8999999027056","2022-08-03 14:17:41","2022-08-03 14:17:41"
"559","3",NULL,"LIFEBUOY SHP ANTI DANDRUFF 10ML (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"560","13",NULL,"SARIWANGI ISI 25","8999999195649","2022-08-03 14:17:41","2022-08-03 14:17:41"
"561","13",NULL,"TEH SOSRO CELUP ISI 15 30G","886007811533","2022-08-03 14:17:41","2022-08-03 14:17:41"
"562","8",NULL,"SASA 100G","8991188943024","2022-08-03 14:17:41","2022-08-03 14:17:41"
"563","8",NULL,"SASA 250G","8991188943062","2022-08-03 14:17:41","2022-08-03 14:17:41"
"564","8",NULL,"MASAKO SAPI 9G SCT","8992770033147","2022-08-03 14:17:41","2022-08-03 14:17:41"
"565","8",NULL,"MASAKO SAPI 9G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"566","8",NULL,"MASAKO AYAM 9G SCT","8992770033130","2022-08-03 14:17:41","2022-08-03 14:17:41"
"567","8",NULL,"MASAKO AYAM 9G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"568","8",NULL,"MASAKO AYAM 250G","8992770034151","2022-08-03 14:17:41","2022-08-03 14:17:41"
"569","8",NULL,"ROYCO AYAM 230G","8999999516208","2022-08-03 14:17:41","2022-08-03 14:17:41"
"570","8",NULL,"ROYCO SAPI 8G SCT","8999999502409","2022-08-03 14:17:41","2022-08-03 14:17:41"
"571","8",NULL,"ROYCO SAPI 8G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"572","8",NULL,"ROYCO AYAM 8G SCT","8999999502393","2022-08-03 14:17:41","2022-08-03 14:17:41"
"573","8",NULL,"ROYCO AYAM 8G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"574","8",NULL,"ROYCO SAPI 94G","8999999192198","2022-08-03 14:17:41","2022-08-03 14:17:41"
"575","8",NULL,"ROYCO SAPI 230G","8999999516215","2022-08-03 14:17:41","2022-08-03 14:17:41"
"576","8",NULL,"MASAKO AYAM 100G","8992770034175","2022-08-03 14:17:41","2022-08-03 14:17:41"
"577","8",NULL,"MASAKO SAPI 100G","8992770034182","2022-08-03 14:17:41","2022-08-03 14:17:41"
"578","8",NULL,"MASAKO SAPI 250G","8992770034168","2022-08-03 14:17:41","2022-08-03 14:17:41"
"579","8",NULL,"ABC KECAP MANIS 520ML","7118441101378","2022-08-03 14:17:41","2022-08-03 14:17:41"
"580","8",NULL,"ABC KECAP MANIS 60ML","711844110182","2022-08-03 14:17:41","2022-08-03 14:17:41"
"581","8",NULL,"BANGO KECAP MANIS 520ML","8999999100506","2022-08-03 14:17:41","2022-08-03 14:17:41"
"582","8",NULL,"BANGO KECAP MANIS 60ML","8999999514006","2022-08-03 14:17:41","2022-08-03 14:17:41"
"583","8",NULL,"INDOFOOD RACIK OPOR AYAM 45G","089686440287","2022-08-03 14:17:41","2022-08-03 14:17:41"
"584","8",NULL,"INDOFOOD SAMBAL PEDAS 216G SCT","089686400397","2022-08-03 14:17:41","2022-08-03 14:17:41"
"585","8",NULL,"INDOFOOD EXTRA PEDAS BTL 135ML","089686400816","2022-08-03 14:17:41","2022-08-03 14:17:41"
"586","8",NULL,"INDOFOOD SAMBAL PEDAS DAHSYAT BTL 135ML","089686400045","2022-08-03 14:17:41","2022-08-03 14:17:41"
"587","8",NULL,"INDOFOOD SAMBAL PEDAS BTL 135ML","089686400427","2022-08-03 14:17:41","2022-08-03 14:17:41"
"588","8",NULL,"INDOFOOD SAMBAL EXTRA PEDAS BTL 275ML","089686400854","2022-08-03 14:17:41","2022-08-03 14:17:41"
"589","8",NULL,"INDOFOOD SAMBAL PEDAS BTL 275ML","089686400359","2022-08-03 14:17:41","2022-08-03 14:17:41"
"590","8",NULL,"ABC SAUS TOMAT BTL 135ML","711844130111","2022-08-03 14:17:41","2022-08-03 14:17:41"
"591","8",NULL,"ABC SAMBAL ASLI BTL 135ML","711844120037","2022-08-03 14:17:41","2022-08-03 14:17:41"
"592","8",NULL,"ABC SAMBAL EXTRA PEDAS BTL 135ML","711844120082","2022-08-03 14:17:41","2022-08-03 14:17:41"
"593","8",NULL,"ABC KECAP MANIS BTL 135ML","711844110113","2022-08-03 14:17:41","2022-08-03 14:17:41"
"594","8",NULL,"BANGO KECAP MANIS BTL 135ML","8990121011073","2022-08-03 14:17:41","2022-08-03 14:17:41"
"595","8",NULL,"SAORI SAOS TIRAM BTL 133ML","8992770096128","2022-08-03 14:17:41","2022-08-03 14:17:41"
"596","8",NULL,"SAORI SAOS TERIYAKI BTL 135ML","8992770096227","2022-08-03 14:17:41","2022-08-03 14:17:41"
"597","8",NULL,"SUN KARA 65ML","8992717781025","2022-08-03 14:17:41","2022-08-03 14:17:41"
"598","8",NULL,"SINTI BUMBU PECEL 100G","8990168651218","2022-08-03 14:17:41","2022-08-03 14:17:41"
"599","8",NULL,"INDOFOOD RACIK TEMPE GORENG 20G SCT","089686386417","2022-08-03 14:17:41","2022-08-03 14:17:41"
"600","8",NULL,"INDOFOOD RACIK TEMPE GORENG 20G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"601","8",NULL,"INDOFOOD RACIK SAYUR LODEH 25G SCT","089686386165","2022-08-03 14:17:41","2022-08-03 14:17:41"
"602","8",NULL,"INDOFOOD RACIK SAYUR LODEH 25G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"603","8",NULL,"INDOFOOD RACIK IKAN GORENG 20G SCT","089686386462","2022-08-03 14:17:41","2022-08-03 14:17:41"
"604","8",NULL,"INDOFOOD RACIK IKAN GORENG 20G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"605","8",NULL,"INDOFOOD RACIK SAYUR ASEM 33G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"606","8",NULL,"INDOFOOD RACIK SAYUR SOP 20G SCT","089686386318","2022-08-03 14:17:41","2022-08-03 14:17:41"
"607","8",NULL,"INDOFOOD RACIK SAYUR SOP 20G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"608","8",NULL,"INDOFOOD RACIK NASI GORENG 20G SCT","089686386011","2022-08-03 14:17:41","2022-08-03 14:17:41"
"609","8",NULL,"INDOFOOD RACIK NASI GORENG 20G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"610","8",NULL,"CAP POHON MANGGA BUBUK LENGKUAS 4G SCT","8997007521633","2022-08-03 14:17:41","2022-08-03 14:17:41"
"611","8",NULL,"CAP POHON MANGGA BUBUK LENGKUAS 4G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"612","8",NULL,"CAP POHON MANGGA BUBUK JAHE 6G SCT","8997007521664","2022-08-03 14:17:41","2022-08-03 14:17:41"
"613","8",NULL,"CAP POHON MANGGA BUBUK JAHE 6G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"614","8",NULL,"BUMBUKU KETUMBAR BUBUK 6G SCT","201330901023121","2022-08-03 14:17:41","2022-08-03 14:17:41"
"615","8",NULL,"BUMBUKU KETUMBAR BUBUK 6G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"616","8",NULL,"BUMBUKU BAWANG PUTIH BUBUK 5G SCT","0745760316687","2022-08-03 14:17:41","2022-08-03 14:17:41"
"617","8",NULL,"BUMBUKU BAWANG PUTIH BUBUK 5G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"618","8",NULL,"LADAKU MERICA BUBUK 3G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"619","8",NULL,"DESAKU KUNYIT BUBUK 7G SCT","8997011931565","2022-08-03 14:17:41","2022-08-03 14:17:41"
"620","8",NULL,"DESAKU KUNYIT BUBUK 7G SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"621","8",NULL,"BANGO KECAP MANIS 210ML","8999999012625","2022-08-03 14:17:41","2022-08-03 14:17:41"
"622","8",NULL,"SAJIKU TEPUNG BUMBU SERBAGUNA 80G","8992770061010","2022-08-03 14:17:41","2022-08-03 14:17:41"
"623","8",NULL,"SAJIKU TEPUNG BUMBU SERBAGUNA 80G (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"624","8",NULL,"SAORI SAOS TIRAM 23ML SCT","8992770094117","2022-08-03 14:17:41","2022-08-03 14:17:41"
"625","8",NULL,"SAORI SAOS TIRAM 23ML SCT (RCG)",,"2022-08-03 14:17:41","2022-08-03 14:17:41"
"626","8",NULL,"INDOFOOD KECAP MANIS 520ML","089686420678","2022-08-03 14:17:41","2022-08-03 14:17:41"
"627","8",NULL,"SEDAP KECAP MANIS 550ML","8998866608084","2022-08-03 14:17:41","2022-08-03 14:17:41"
"628","8",NULL,"ABC KECAP MANIS BTL 275ML","711844110083","2022-08-03 14:17:41","2022-08-03 14:17:41"
"629","8",NULL,"SEDAP KECAP MANIS BTL 135ML","8998866608008","2022-08-03 14:17:41","2022-08-03 14:17:41"
"630","8",NULL,"GULAVIT 500G","8997218680334","2022-08-03 14:17:41","2022-08-03 14:17:41"
"631","8",NULL,"GULAVIT 1KG","8997218680327","2022-08-03 14:17:41","2022-08-03 14:17:41"
"632","8",NULL,"RESTO MINYAK GORENG 900ML","8991657000159","2022-08-03 14:17:41","2022-08-03 14:17:41"
"633","8",NULL,"INDOFOOD KECAP MANIS 225ML","089686420210","2022-08-03 14:17:41","2022-08-03 14:17:41"
"634","8",NULL,"SEDAP KECAP MANIS 225ML","8998866608046","2022-08-03 14:17:41","2022-08-03 14:17:41"
"635","8",NULL,"ABC TERASI UDANG 84G","711844340008","2022-08-03 14:17:41","2022-08-03 14:17:41"
"636","8",NULL,"SATELIT AGAR AGAR POWDER RED 5G","8992705022109","2022-08-03 14:17:41","2022-08-03 14:17:41"
"637","8",NULL,"SATELIT AGAR AGAR POWDER APPLE GREEN 5G","8992705042107","2022-08-03 14:17:41","2022-08-03 14:17:41"
"638","8",NULL,"SATELIT AGAR AGAR POWDER PLAIN 5G","8992705012100","2022-08-03 14:17:41","2022-08-03 14:17:41"
"639","8",NULL,"NUTRIJELL JELLY POWDER LECI 10G","8992933325119","2022-08-03 14:17:41","2022-08-03 14:17:41"
"640","8",NULL,"NUTRIJELL JELLY POWDER STRAWBERRY 10G","8992933321111","2022-08-03 14:17:41","2022-08-03 14:17:41"
"641","8",NULL,"RESTO MINYAK GORENG 1800ML","8991657000173","2022-08-03 14:17:41","2022-08-03 14:17:41"
"642","8",NULL,"GULA SEGITIGA BINTANG 800G","8997032010546","2022-08-03 14:17:41","2022-08-03 14:17:41"
"643","8",NULL,"GULAKU 1KG","8995177101112","2022-08-03 14:17:41","2022-08-03 14:17:41"
"644","8",NULL,"REFINA GARAM MEJA 250G","8993226112508","2022-08-03 14:17:41","2022-08-03 14:17:41"
"645","8",NULL,"DJITU SARDENESE PEDAS 425G","8994230101342","2022-08-03 14:17:41","2022-08-03 14:17:41"
